zipf,engine,keys,read_write_ratio,ops_per_txn,batch_size,threads,partitions,average_commit,total_commit
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,3327.6,3327.6
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,2957.3,2957.3
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,2015,2015
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,498.6,498.6
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,37.9,37.9
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,22.5,22.5
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,572664,572664
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,396664,396664
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,390568,390568
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,345201,345201
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,182083,182083
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,93138.6,93138.6
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,486191,486191
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,342941,342941
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,324896,324896
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,250934,250934
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,108437,108437
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,51162.4,51162.4
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,47655.1,47655.1
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,41602.5,41602.5
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,31504.7,31504.7
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,12810.4,12810.4
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,1892.4,1892.4
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,543,543
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,14469.1,14469.1
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,12470,12470
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,9203.5,9203.5
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,3742.4,3742.4
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,503.8,503.8
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,136.9,136.9
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,812901,812901
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,506484,506484
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,506186,506186
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,493912,493912
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,388779,388779
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,296245,296245
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,752006,752006
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,479663,479663
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,474323,474323
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,436066,436066
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,313273,313273
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,235866,235866
