zipf,engine,keys,read_write_ratio,ops_per_txn,batch_size,threads,partitions,average_commit,total_commit
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,1739.9,1739.9
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,549.4,549.4
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,52.1,52.1
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,50,100,4000,12,12,29.7,29.7
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,528456,528456
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,379681,379681
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,370162,370162
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,144356,144356
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,70157.3,70157.3
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,1000,12,12,56070.7,56070.7
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,443604,443604
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,332714,332714
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,166705,166705
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,55164.2,55164.2
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,31585.7,31585.7
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,50,10,4000,12,12,25205.8,25205.8
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,42993.5,42993.5
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,39904.1,39904.1
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,27647.6,27647.6
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,10420.9,10420.9
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,6854.3,6854.3
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,1000,12,12,4154.7,4154.7
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,11865.7,11865.7
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,11127.6,11127.6
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,7434.7,7434.7
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,4146.9,4146.9
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,1562.9,1562.9
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,80,100,4000,12,12,669.2,669.2
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,786976,786976
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,498599,498599
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,496122,496122
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,337398,337398
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,185552,185552
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,1000,12,12,149268,149268
0.0,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,697385,697385
0.2,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,462537,462537
0.4,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,393424,393424
0.6,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,160730,160730
0.8,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,90995.8,90995.8
0.9,ariaer_cache_fix_v2_abort_lock_fix,40000,80,10,4000,12,12,76512.9,76512.9
0.0,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,100,1000,12,12,33043.8,33043.8
0.2,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,100,1000,12,12,31773,31773
0.4,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,100,1000,12,12,28771.7,28771.7
0.6,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,100,1000,12,12,16600,16600
0.8,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,100,1000,12,12,7335.2,7335.2
0.9,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,100,1000,12,12,6986.6,6986.6
0.0,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,100,4000,12,12,30340.3,30340.3
0.2,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,100,4000,12,12,29548.9,29548.9
0.4,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,100,4000,12,12,27095.7,27095.7
0.6,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,100,4000,12,12,16000.2,16000.2
0.8,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,100,4000,12,12,7123.7,7123.7
0.9,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,100,4000,12,12,6825.3,6825.3
0.0,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,10,1000,12,12,550900,550900
0.2,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,10,1000,12,12,396300,396300
0.4,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,10,1000,12,12,393000,393000
0.6,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,10,1000,12,12,356600,356600
0.8,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,10,1000,12,12,222400,222400
0.9,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,10,1000,12,12,151167,151167
0.0,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,10,4000,12,12,484606,484606
0.2,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,10,4000,12,12,359600,359600
0.4,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,10,4000,12,12,352000,352000
0.6,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,10,4000,12,12,312000,312000
0.8,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,10,4000,12,12,208123,208123
0.9,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,50,10,4000,12,12,146173,146173
0.0,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,100,1000,12,12,61198.1,61198.1
0.2,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,100,1000,12,12,57481.1,57481.1
0.4,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,100,1000,12,12,51700,51700
0.6,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,100,1000,12,12,32174.5,32174.5
0.8,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,100,1000,12,12,13892,13892
0.9,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,100,1000,12,12,11585.3,11585.3
0.0,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,100,4000,12,12,50168.2,50168.2
0.2,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,100,4000,12,12,47878.8,47878.8
0.4,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,100,4000,12,12,44530,44530
0.6,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,100,4000,12,12,29887.6,29887.6
0.8,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,100,4000,12,12,13255,13255
0.9,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,100,4000,12,12,11094.2,11094.2
0.0,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,10,1000,12,12,744600,744600
0.2,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,10,1000,12,12,494300,494300
0.4,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,10,1000,12,12,496100,496100
0.6,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,10,1000,12,12,483200,483200
0.8,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,10,1000,12,12,372313,372313
0.9,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,10,1000,12,12,282924,282924
0.0,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,10,4000,12,12,704800,704800
0.2,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,10,4000,12,12,472800,472800
0.4,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,10,4000,12,12,471600,471600
0.6,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,10,4000,12,12,447200,447200
0.8,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,10,4000,12,12,343219,343219
0.9,ariaer_cache_fix_v2_ariafb_abort_lock_fix,40000,80,10,4000,12,12,266509,266509
0.0,ariafb_abort_lock_fix,40000,50,100,1000,12,12,33081.9,33081.9
0.2,ariafb_abort_lock_fix,40000,50,100,1000,12,12,31724.9,31724.9
0.4,ariafb_abort_lock_fix,40000,50,100,1000,12,12,28756,28756
0.6,ariafb_abort_lock_fix,40000,50,100,1000,12,12,16538.3,16538.3
0.8,ariafb_abort_lock_fix,40000,50,100,1000,12,12,7333.9,7333.9
0.9,ariafb_abort_lock_fix,40000,50,100,1000,12,12,7022,7022
0.0,ariafb_abort_lock_fix,40000,50,100,4000,12,12,30399.9,30399.9
0.2,ariafb_abort_lock_fix,40000,50,100,4000,12,12,29489.6,29489.6
0.4,ariafb_abort_lock_fix,40000,50,100,4000,12,12,26969.1,26969.1
0.6,ariafb_abort_lock_fix,40000,50,100,4000,12,12,15983.4,15983.4
0.8,ariafb_abort_lock_fix,40000,50,100,4000,12,12,7135.7,7135.7
0.9,ariafb_abort_lock_fix,40000,50,100,4000,12,12,6806.5,6806.5
0.0,ariafb_abort_lock_fix,40000,50,10,1000,12,12,560600,560600
0.2,ariafb_abort_lock_fix,40000,50,10,1000,12,12,394500,394500
0.4,ariafb_abort_lock_fix,40000,50,10,1000,12,12,392204,392204
0.6,ariafb_abort_lock_fix,40000,50,10,1000,12,12,355000,355000
0.8,ariafb_abort_lock_fix,40000,50,10,1000,12,12,222073,222073
0.9,ariafb_abort_lock_fix,40000,50,10,1000,12,12,151100,151100
0.0,ariafb_abort_lock_fix,40000,50,10,4000,12,12,491200,491200
0.2,ariafb_abort_lock_fix,40000,50,10,4000,12,12,357200,357200
0.4,ariafb_abort_lock_fix,40000,50,10,4000,12,12,349968,349968
0.6,ariafb_abort_lock_fix,40000,50,10,4000,12,12,310895,310895
0.8,ariafb_abort_lock_fix,40000,50,10,4000,12,12,207920,207920
0.9,ariafb_abort_lock_fix,40000,50,10,4000,12,12,145520,145520
0.0,ariafb_abort_lock_fix,40000,80,100,1000,12,12,61200,61200
0.2,ariafb_abort_lock_fix,40000,80,100,1000,12,12,57299.8,57299.8
0.4,ariafb_abort_lock_fix,40000,80,100,1000,12,12,51619.8,51619.8
0.6,ariafb_abort_lock_fix,40000,80,100,1000,12,12,32132.3,32132.3
0.8,ariafb_abort_lock_fix,40000,80,100,1000,12,12,13852.7,13852.7
0.9,ariafb_abort_lock_fix,40000,80,100,1000,12,12,11584.3,11584.3
0.0,ariafb_abort_lock_fix,40000,80,100,4000,12,12,50153.6,50153.6
0.2,ariafb_abort_lock_fix,40000,80,100,4000,12,12,47725.8,47725.8
0.4,ariafb_abort_lock_fix,40000,80,100,4000,12,12,44657.2,44657.2
0.6,ariafb_abort_lock_fix,40000,80,100,4000,12,12,29730.8,29730.8
0.8,ariafb_abort_lock_fix,40000,80,100,4000,12,12,13248.2,13248.2
0.9,ariafb_abort_lock_fix,40000,80,100,4000,12,12,11071.6,11071.6
0.0,ariafb_abort_lock_fix,40000,80,10,1000,12,12,768100,768100
0.2,ariafb_abort_lock_fix,40000,80,10,1000,12,12,493900,493900
0.4,ariafb_abort_lock_fix,40000,80,10,1000,12,12,494694,494694
0.6,ariafb_abort_lock_fix,40000,80,10,1000,12,12,482000,482000
0.8,ariafb_abort_lock_fix,40000,80,10,1000,12,12,371121,371121
0.9,ariafb_abort_lock_fix,40000,80,10,1000,12,12,281947,281947
0.0,ariafb_abort_lock_fix,40000,80,10,4000,12,12,716800,716800
0.2,ariafb_abort_lock_fix,40000,80,10,4000,12,12,472800,472800
0.4,ariafb_abort_lock_fix,40000,80,10,4000,12,12,469200,469200
0.6,ariafb_abort_lock_fix,40000,80,10,4000,12,12,444756,444756
0.8,ariafb_abort_lock_fix,40000,80,10,4000,12,12,342000,342000
0.9,ariafb_abort_lock_fix,40000,80,10,4000,12,12,266376,266376
