variant	engine	threads	zipf	rw	ops	batch_size	exit_code	elapsed_sec	average_commit	average_abort	total_commit	log_path
retry-fixed	ariaer	12	0.2	80	100	2048	0	28	20933.6	97645.6	20933.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.2.log
retry-fixed	ariaer	12	0.2	80	100	4096	0	28	10889.6	110352	10889.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.2.log
retry-fixed	ariaer	12	0.4	50	10	1024	0	27	365138	33095.1	365138	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.4.log
retry-fixed	ariaer	12	0.4	50	10	2048	0	27	264774	268320	264774	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.4.log
retry-fixed	ariaer	12	0.4	50	10	4096	0	27	157537	499462	157537	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.4.log
retry-fixed	ariaer	12	0.4	50	100	1024	0	28	5225	78640.6	5225	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.4.log
retry-fixed	ariaer	12	0.4	50	100	2048	0	27	2901.3	79018.7	2901.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.4.log
retry-fixed	ariaer	12	0.4	50	100	4096	0	27	1730.9	78960.3	1730.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.4.log
retry-fixed	ariaer	12	0.4	80	10	1024	0	27	486173	4117.9	486173	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.4.log
retry-fixed	ariaer	12	0.4	80	10	2048	0	27	472934	10393.8	472934	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.4.log
retry-fixed	ariaer	12	0.4	80	10	4096	0	28	378329	242215	378329	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.4.log
retry-fixed	ariaer	12	0.4	80	100	1024	0	28	27020.9	100774	27020.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.4.log
retry-fixed	ariaer	12	0.4	80	100	2048	0	27	13712.2	113264	13712.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.4.log
retry-fixed	ariaer	12	0.4	80	100	4096	0	27	7399.9	122853	7399.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.4.log
retry-fixed	ariaer	12	0.6	50	10	1024	0	28	142247	596671	142247	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.6.log
retry-fixed	ariaer	12	0.6	50	10	2048	0	27	90506.5	725826	90506.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.6.log
retry-fixed	ariaer	12	0.6	50	10	4096	0	27	54226.3	805524	54226.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.6.log
retry-fixed	ariaer	12	0.6	50	100	1024	0	27	3263.6	83059.6	3263.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.6.log
retry-fixed	ariaer	12	0.6	50	100	2048	0	28	1830.2	81523.4	1830.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.6.log
retry-fixed	ariaer	12	0.6	50	100	4096	0	27	523	83811.6	523	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.6.log
retry-fixed	ariaer	12	0.6	80	10	1024	0	27	328496	471555	328496	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.6.log
retry-fixed	ariaer	12	0.6	80	10	2048	0	27	239684	757897	239684	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.6.log
retry-fixed	ariaer	12	0.6	80	10	4096	0	27	157598	1.00485	157598	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.6.log
retry-fixed	ariaer	12	0.6	80	100	1024	0	27	10233.8	134969	10233.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.6.log
retry-fixed	ariaer	12	0.6	80	100	2048	0	27	6481.7	136674	6481.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.6.log
retry-fixed	ariaer	12	0.6	80	100	4096	0	27	4091.4	136401	4091.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.6.log
retry-fixed	ariaer	12	0.8	50	10	1024	0	28	69461.7	792849	69461.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.8.log
retry-fixed	ariaer	12	0.8	50	10	2048	0	27	47158.7	869731	47158.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.8.log
retry-fixed	ariaer	12	0.8	50	10	4096	0	27	30890.9	916923	30890.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.8.log
retry-fixed	ariaer	12	0.8	50	100	1024	0	27	853.4	87517.8	853.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.8.log
retry-fixed	ariaer	12	0.8	50	100	2048	0	27	118	88765.2	118	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.8.log
retry-fixed	ariaer	12	0.8	50	100	4096	0	26	54.6	93743.8	54.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.8.log
retry-fixed	ariaer	12	0.8	80	10	1024	0	27	182344	991365	182344	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.8.log
retry-fixed	ariaer	12	0.8	80	10	2048	0	28	131604	1.19304	131604	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.8.log
retry-fixed	ariaer	12	0.8	80	10	4096	0	27	89904.6	1.35025	89904.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.8.log
retry-fixed	ariaer	12	0.8	80	100	1024	0	27	6794.6	154178	6794.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.8.log
retry-fixed	ariaer	12	0.8	80	100	2048	0	27	4143.3	150890	4143.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.8.log
retry-fixed	ariaer	12	0.8	80	100	4096	0	27	1513	153725	1513	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.8.log
retry-fixed	ariaer	12	0.9	50	10	1024	0	27	55565	844736	55565	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs1024_zipf_0.9.log
retry-fixed	ariaer	12	0.9	50	10	2048	0	27	38053.9	912013	38053.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs2048_zipf_0.9.log
retry-fixed	ariaer	12	0.9	50	10	4096	0	27	25219.7	950448	25219.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops10_bs4096_zipf_0.9.log
retry-fixed	ariaer	12	0.9	50	100	1024	0	27	381.5	88296.9	381.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs1024_zipf_0.9.log
retry-fixed	ariaer	12	0.9	50	100	2048	0	27	64.5	92914.7	64.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs2048_zipf_0.9.log
retry-fixed	ariaer	12	0.9	50	100	4096	0	26	32.3	99090.9	32.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw50_ops100_bs4096_zipf_0.9.log
retry-fixed	ariaer	12	0.9	80	10	1024	0	27	146829	1.14177	146829	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs1024_zipf_0.9.log
retry-fixed	ariaer	12	0.9	80	10	2048	0	27	105982	1.29362	105982	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs2048_zipf_0.9.log
retry-fixed	ariaer	12	0.9	80	10	4096	0	27	74962.4	1.46595	74962.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops10_bs4096_zipf_0.9.log
retry-fixed	ariaer	12	0.9	80	100	1024	0	27	4061.5	163977	4061.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs1024_zipf_0.9.log
retry-fixed	ariaer	12	0.9	80	100	2048	0	27	1917.7	160489	1917.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs2048_zipf_0.9.log
retry-fixed	ariaer	12	0.9	80	100	4096	0	27	636	165252	636	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_091916/retry-fixed_ariaer_p12_t12_k40000_rw80_ops100_bs4096_zipf_0.9.log
