variant	engine	threads	zipf	rw	ops	batch_size	exit_code	elapsed_sec	average_commit	average_abort	total_commit	log_path
current	ariaer	2	0.4	80	10	1024	0	27	83210.2	655.4	83210.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops10_bs1024_zipf_0.4.log
current	ariaer	2	0.4	80	10	2048	0	27	81377.3	1361.9	81377.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops10_bs2048_zipf_0.4.log
current	ariaer	2	0.4	80	10	4096	0	27	77754.1	2937.1	77754.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops10_bs4096_zipf_0.4.log
current	ariaer	2	0.4	80	100	1024	0	26	5236.3	13810.1	5236.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops100_bs1024_zipf_0.4.log
current	ariaer	2	0.4	80	100	2048	0	27	2885.8	16775	2885.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops100_bs2048_zipf_0.4.log
current	ariaer	2	0.4	80	100	4096	0	27	1511.8	18558.6	1511.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops100_bs4096_zipf_0.4.log
current	ariaer	2	0.6	50	10	1024	0	27	56472	11521.6	56472	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops10_bs1024_zipf_0.6.log
current	ariaer	2	0.6	50	10	2048	0	27	49653.4	17521	49653.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops10_bs2048_zipf_0.6.log
current	ariaer	2	0.6	50	10	4096	0	27	41052.9	24892.7	41052.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops10_bs4096_zipf_0.6.log
current	ariaer	2	0.6	50	100	1024	0	26	324.7	13089.7	324.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops100_bs1024_zipf_0.6.log
current	ariaer	2	0.6	50	100	2048	0	27	164.1	13557.5	164.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops100_bs2048_zipf_0.6.log
current	ariaer	2	0.6	50	100	4096	0	27	80.3	13846.1	80.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops100_bs4096_zipf_0.6.log
current	ariaer	2	0.6	80	10	1024	0	27	81489.6	3707.2	81489.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops10_bs1024_zipf_0.6.log
current	ariaer	2	0.6	80	10	2048	0	27	77643.2	6470.1	77643.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops10_bs2048_zipf_0.6.log
current	ariaer	2	0.6	80	10	4096	0	26	72115.8	10623.4	72115.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops10_bs4096_zipf_0.6.log
current	ariaer	2	0.6	80	100	1024	0	27	2124.9	18457.5	2124.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops100_bs1024_zipf_0.6.log
current	ariaer	2	0.6	80	100	2048	0	27	1163.5	19726.1	1163.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops100_bs2048_zipf_0.6.log
current	ariaer	2	0.6	80	100	4096	0	27	611.2	20688	611.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops100_bs4096_zipf_0.6.log
current	ariaer	2	0.8	50	10	1024	0	27	30225	41967	30225	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops10_bs1024_zipf_0.8.log
current	ariaer	2	0.8	50	10	2048	0	26	23861.9	48022.9	23861.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops10_bs2048_zipf_0.8.log
current	ariaer	2	0.8	50	10	4096	0	27	17946.7	52914.1	17946.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops10_bs4096_zipf_0.8.log
current	ariaer	2	0.8	50	100	1024	0	27	22.9	14210.7	22.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops100_bs1024_zipf_0.8.log
current	ariaer	2	0.8	50	100	2048	0	27	12.8	14323.2	12.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops100_bs2048_zipf_0.8.log
current	ariaer	2	0.8	50	100	4096	0	27	6.1	14329.9	6.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops100_bs4096_zipf_0.8.log
current	ariaer	2	0.8	80	10	1024	0	26	65357.7	23627.9	65357.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops10_bs1024_zipf_0.8.log
current	ariaer	2	0.8	80	10	2048	0	27	59100.2	29373.4	59100.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops10_bs2048_zipf_0.8.log
current	ariaer	2	0.8	80	10	4096	0	27	51954.3	34880.9	51954.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops10_bs4096_zipf_0.8.log
current	ariaer	2	0.8	80	100	1024	0	27	316.5	22621.1	316.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops100_bs1024_zipf_0.8.log
current	ariaer	2	0.8	80	100	2048	0	27	163.5	22978.9	163.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops100_bs2048_zipf_0.8.log
current	ariaer	2	0.8	80	100	4096	0	26	79.4	22858.2	79.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops100_bs4096_zipf_0.8.log
current	ariaer	2	0.9	50	10	1024	0	26	15500.4	58022.8	15500.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops10_bs1024_zipf_0.9.log
current	ariaer	2	0.9	50	10	2048	0	27	11697.4	61416.2	11697.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops10_bs2048_zipf_0.9.log
current	ariaer	2	0.9	50	10	4096	0	27	8421.2	63668.4	8421.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops10_bs4096_zipf_0.9.log
current	ariaer	2	0.9	50	100	1024	0	27	15.3	14730.3	15.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops100_bs1024_zipf_0.9.log
current	ariaer	2	0.9	50	100	2048	0	26	7.8	14737.8	7.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops100_bs2048_zipf_0.9.log
current	ariaer	2	0.9	50	100	4096	0	27	4	14741.6	4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw50_ops100_bs4096_zipf_0.9.log
current	ariaer	2	0.9	80	10	1024	0	27	50119.6	39787.3	50119.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops10_bs1024_zipf_0.9.log
current	ariaer	2	0.9	80	10	2048	0	27	44619.9	44672.9	44619.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops10_bs2048_zipf_0.9.log
current	ariaer	2	0.9	80	10	4096	0	27	39359.2	48704.8	39359.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops10_bs4096_zipf_0.9.log
current	ariaer	2	0.9	80	100	1024	0	26	94.2	23969.8	94.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops100_bs1024_zipf_0.9.log
current	ariaer	2	0.9	80	100	2048	0	26	47.6	24118.8	47.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops100_bs2048_zipf_0.9.log
current	ariaer	2	0.9	80	100	4096	0	27	23.3	24143.1	23.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t2_k40000_rw80_ops100_bs4096_zipf_0.9.log
current	ariaer	4	0.0	50	10	1024	0	27	185809	5167.2	185809	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs1024_zipf_0.0.log
current	ariaer	4	0.0	50	10	2048	0	26	175742	10011.7	175742	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs2048_zipf_0.0.log
current	ariaer	4	0.0	50	10	4096	0	27	158019	19027.1	158019	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs4096_zipf_0.0.log
current	ariaer	4	0.0	50	100	1024	0	27	4212.8	22616	4212.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs1024_zipf_0.0.log
current	ariaer	4	0.0	50	100	2048	0	26	2178.9	25264.3	2178.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs2048_zipf_0.0.log
current	ariaer	4	0.0	50	100	4096	0	27	1114.1	27147.1	1114.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs4096_zipf_0.0.log
current	ariaer	4	0.0	80	10	1024	0	26	269608	1239.6	269608	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs1024_zipf_0.0.log
current	ariaer	4	0.0	80	10	2048	0	26	259858	2491.3	259858	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs2048_zipf_0.0.log
current	ariaer	4	0.0	80	10	4096	0	27	247833	5299.4	247833	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs4096_zipf_0.0.log
current	ariaer	4	0.0	80	100	1024	0	27	15701.6	24746.4	15701.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs1024_zipf_0.0.log
current	ariaer	4	0.0	80	100	2048	0	26	8926.2	32648.2	8926.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs2048_zipf_0.0.log
current	ariaer	4	0.0	80	100	4096	0	27	4815.2	38602.4	4815.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs4096_zipf_0.0.log
current	ariaer	4	0.2	50	10	1024	0	26	130284	3860.2	130284	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs1024_zipf_0.2.log
current	ariaer	4	0.2	50	10	2048	0	27	123909	7572.3	123909	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs2048_zipf_0.2.log
current	ariaer	4	0.2	50	10	4096	0	26	112100	14466.5	112100	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs4096_zipf_0.2.log
current	ariaer	4	0.2	50	100	1024	0	26	3737.3	21555.5	3737.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs1024_zipf_0.2.log
current	ariaer	4	0.2	50	100	2048	0	26	1903.5	23901.3	1903.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs2048_zipf_0.2.log
current	ariaer	4	0.2	50	100	4096	0	27	984.4	25230	984.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs4096_zipf_0.2.log
current	ariaer	4	0.2	80	10	1024	0	27	168350	815.2	168350	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs1024_zipf_0.2.log
current	ariaer	4	0.2	80	10	2048	0	26	164191	1697.2	164191	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs2048_zipf_0.2.log
current	ariaer	4	0.2	80	10	4096	0	27	158166	3626.2	158166	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs4096_zipf_0.2.log
current	ariaer	4	0.2	80	100	1024	0	27	13677.3	23289.1	13677.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs1024_zipf_0.2.log
current	ariaer	4	0.2	80	100	2048	0	26	7747.4	30345.4	7747.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs2048_zipf_0.2.log
current	ariaer	4	0.2	80	100	4096	0	27	4132.7	35188.9	4132.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs4096_zipf_0.2.log
current	ariaer	4	0.4	50	10	1024	0	26	128376	5972.9	128376	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs1024_zipf_0.4.log
current	ariaer	4	0.4	50	10	2048	0	27	120046	11435.8	120046	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs2048_zipf_0.4.log
current	ariaer	4	0.4	50	10	4096	0	27	106714	21081.3	106714	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs4096_zipf_0.4.log
current	ariaer	4	0.4	50	100	1024	0	26	2582	23120.4	2582	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs1024_zipf_0.4.log
current	ariaer	4	0.4	50	100	2048	0	27	1296.5	24917.9	1296.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs2048_zipf_0.4.log
current	ariaer	4	0.4	50	100	4096	0	26	667.8	25956.2	667.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs4096_zipf_0.4.log
current	ariaer	4	0.4	80	10	1024	0	27	168669	1315.1	168669	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs1024_zipf_0.4.log
current	ariaer	4	0.4	80	10	2048	0	27	164135	2777.3	164135	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs2048_zipf_0.4.log
current	ariaer	4	0.4	80	10	4096	0	26	155943	5848.9	155943	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs4096_zipf_0.4.log
current	ariaer	4	0.4	80	100	1024	0	26	10446.9	27543.5	10446.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs1024_zipf_0.4.log
current	ariaer	4	0.4	80	100	2048	0	26	5724.6	33187.4	5724.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs2048_zipf_0.4.log
current	ariaer	4	0.4	80	100	4096	0	26	3035.5	37105.3	3035.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs4096_zipf_0.4.log
current	ariaer	4	0.6	50	10	1024	0	27	114081	23339.9	114081	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs1024_zipf_0.6.log
current	ariaer	4	0.6	50	10	2048	0	26	100008	35159.7	100008	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs2048_zipf_0.6.log
current	ariaer	4	0.6	50	10	4096	0	27	82151.6	50149.2	82151.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs4096_zipf_0.6.log
current	ariaer	4	0.6	50	100	1024	0	26	646.7	26079.7	646.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs1024_zipf_0.6.log
current	ariaer	4	0.6	50	100	2048	0	27	326.2	26707.4	326.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs2048_zipf_0.6.log
current	ariaer	4	0.6	50	100	4096	0	27	166.1	27277.1	166.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs4096_zipf_0.6.log
current	ariaer	4	0.6	80	10	1024	0	26	164697	7540.2	164697	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs1024_zipf_0.6.log
current	ariaer	4	0.6	80	10	2048	0	27	156375	12994.4	156375	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs2048_zipf_0.6.log
current	ariaer	4	0.6	80	10	4096	0	27	143826	21243.3	143826	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs4096_zipf_0.6.log
current	ariaer	4	0.6	80	100	1024	0	26	4249.5	36812.9	4249.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs1024_zipf_0.6.log
current	ariaer	4	0.6	80	100	2048	0	27	2319.3	39459.9	2319.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs2048_zipf_0.6.log
current	ariaer	4	0.6	80	100	4096	0	26	1223.8	41374.6	1223.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs4096_zipf_0.6.log
current	ariaer	4	0.8	50	10	1024	0	27	60699.5	84298.9	60699.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs1024_zipf_0.8.log
current	ariaer	4	0.8	50	10	2048	0	26	47966.4	96212.8	47966.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs2048_zipf_0.8.log
current	ariaer	4	0.8	50	10	4096	0	27	35948.9	106182	35948.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs4096_zipf_0.8.log
current	ariaer	4	0.8	50	100	1024	0	27	48.4	28418.8	48.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs1024_zipf_0.8.log
current	ariaer	4	0.8	50	100	2048	0	26	24.6	28442.6	24.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs2048_zipf_0.8.log
current	ariaer	4	0.8	50	100	4096	0	27	12	29069.6	12	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs4096_zipf_0.8.log
current	ariaer	4	0.8	80	10	1024	0	26	131148	47438	131148	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs1024_zipf_0.8.log
current	ariaer	4	0.8	80	10	2048	0	27	118594	59172.7	118594	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs2048_zipf_0.8.log
current	ariaer	4	0.8	80	10	4096	0	27	104075	70414.5	104075	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs4096_zipf_0.8.log
current	ariaer	4	0.8	80	100	1024	0	26	618.9	45051.5	618.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs1024_zipf_0.8.log
current	ariaer	4	0.8	80	100	2048	0	27	330.1	45545.1	330.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs2048_zipf_0.8.log
current	ariaer	4	0.8	80	100	4096	0	26	166.4	46118.4	166.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs4096_zipf_0.8.log
current	ariaer	4	0.9	50	10	1024	0	27	31013.1	116443	31013.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs1024_zipf_0.9.log
current	ariaer	4	0.9	50	10	2048	0	26	23370.6	123266	23370.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs2048_zipf_0.9.log
current	ariaer	4	0.9	50	10	4096	0	27	17025.9	127563	17025.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops10_bs4096_zipf_0.9.log
current	ariaer	4	0.9	50	100	1024	0	26	30.6	29563	30.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs1024_zipf_0.9.log
current	ariaer	4	0.9	50	100	2048	0	27	15.5	29680.5	15.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs2048_zipf_0.9.log
current	ariaer	4	0.9	50	100	4096	0	26	7.7	29893.1	7.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw50_ops100_bs4096_zipf_0.9.log
current	ariaer	4	0.9	80	10	1024	0	27	100198	79616.1	100198	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs1024_zipf_0.9.log
current	ariaer	4	0.9	80	10	2048	0	27	89300.8	89489.6	89300.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs2048_zipf_0.9.log
current	ariaer	4	0.9	80	10	4096	0	26	78898.7	97638.9	78898.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops10_bs4096_zipf_0.9.log
current	ariaer	4	0.9	80	100	1024	0	27	175.3	47850.3	175.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs1024_zipf_0.9.log
current	ariaer	4	0.9	80	100	2048	0	26	92.9	47830.3	92.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs2048_zipf_0.9.log
current	ariaer	4	0.9	80	100	4096	0	27	46.7	48695.7	46.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t4_k40000_rw80_ops100_bs4096_zipf_0.9.log
current	ariaer	8	0.0	50	10	1024	0	27	381036	10542	381036	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t8_k40000_rw50_ops10_bs1024_zipf_0.0.log
current	ariaer	8	0.0	50	10	2048	0	26	355681	20332	355681	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t8_k40000_rw50_ops10_bs2048_zipf_0.0.log
current	ariaer	8	0.0	50	10	4096	0	27	318673	38498.3	318673	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t8_k40000_rw50_ops10_bs4096_zipf_0.0.log
current	ariaer	8	0.0	50	100	1024	0	27	8343	44905	8343	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t8_k40000_rw50_ops100_bs1024_zipf_0.0.log
current	ariaer	8	0.0	50	100	2048	0	26	4300.3	50381.3	4300.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t8_k40000_rw50_ops100_bs2048_zipf_0.0.log
current	ariaer	8	0.0	50	100	4096	0	27	2194.2	53511.4	2194.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t8_k40000_rw50_ops100_bs4096_zipf_0.0.log
current	ariaer	8	0.0	80	10	1024	0	27	540865	2469.5	540865	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t8_k40000_rw80_ops10_bs1024_zipf_0.0.log
